t,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6
3.446994,-0.792133974,0.957312886,0.835622187,-0.022697795,-0.052834363,-0.037575341,-0.216849817,0.287179487,0.474725275,0.007326007,-0.007326007,-0.007326007
3.453459,-0.792133974,0.957312886,0.835622187,-0.022697795,-0.052834363,-0.037575341,-0.216849817,0.287179487,0.474725275,0.007326007,-0.007326007,-0.007326007
3.458610,-0.792133974,0.957312886,0.835622187,-0.022697795,-0.052834363,-0.037575341,-0.216849817,0.287179487,0.474725275,0.007326007,-0.007326007,-0.007326007
3.463647,-0.792133974,0.957312886,0.835622187,-0.022697795,-0.052834363,-0.037575341,-0.209035409,0.267643468,0.463003663,-0.021978022,-0.007326007,-0.007326007
3.469400,-0.795948730,0.963416495,0.845540551,-0.022697795,-0.052834363,-0.037575341,-0.209035409,0.267643468,0.463003663,-0.021978022,-0.007326007,-0.007326007
3.474522,-0.795948730,0.963416495,0.845540551,-0.022697795,-0.052834363,-0.037575341,-0.209035409,0.267643468,0.463003663,-0.021978022,-0.007326007,-0.007326007
3.480524,-0.799763485,0.967612726,0.854314488,-0.022697795,-0.052834363,-0.037575341,-0.181684982,0.244200244,0.502075702,-0.007326007,-0.007326007,-0.007326007
3.485666,-0.799763485,0.967612726,0.854314488,-0.022697795,-0.052834363,-0.037575341,-0.181684982,0.244200244,0.502075702,-0.007326007,-0.007326007,-0.007326007
3.490680,-0.799763485,0.967612726,0.854314488,-0.022697795,-0.052834363,-0.037575341,-0.181684982,0.244200244,0.502075702,-0.007326007,-0.007326007,-0.007326007
3.499867,-0.803578241,0.972571908,0.864995804,-0.022697795,-0.052834363,-0.037575341,-0.169963370,0.212942613,0.502075702,-0.007326007,-0.021978022,-0.021978022
3.505029,-0.803578241,0.972571908,0.864995804,-0.022697795,-0.052834363,-0.037575341,-0.169963370,0.212942613,0.502075702,-0.007326007,-0.021978022,-0.021978022
3.510187,-0.805867094,0.975242237,0.873769741,-0.022697795,-0.052834363,-0.037575341,-0.146520147,0.166056166,0.521611722,-0.021978022,-0.007326007,-0.036630037
3.516430,-0.805867094,0.975242237,0.873769741,-0.022697795,-0.052834363,-0.037575341,-0.146520147,0.166056166,0.521611722,-0.021978022,-0.007326007,-0.036630037
3.521566,-0.805867094,0.975242237,0.873769741,-0.022697795,-0.052834363,-0.037575341,-0.146520147,0.166056166,0.521611722,-0.021978022,-0.007326007,-0.036630037
3.527522,-0.808537423,0.978294041,0.883306630,-0.022697795,-0.052834363,-0.037575341,-0.158241758,0.158241758,0.521611722,0.007326007,-0.007326007,-0.021978022
3.532679,-0.808537423,0.978294041,0.883306630,-0.022697795,-0.052834363,-0.037575341,-0.158241758,0.158241758,0.521611722,0.007326007,-0.007326007,-0.021978022
3.537790,-0.808537423,0.978294041,0.883306630,-0.022697795,-0.052834363,-0.037575341,-0.158241758,0.158241758,0.521611722,0.007326007,-0.007326007,-0.021978022
3.543695,-0.810826276,0.982108797,0.893606470,-0.023079271,-0.052834363,-0.037575341,-0.115262515,0.228571429,0.537240537,-0.021978022,0.007326007,-0.021978022
3.548995,-0.810826276,0.982108797,0.893606470,-0.023079271,-0.052834363,-0.037575341,-0.115262515,0.228571429,0.537240537,-0.021978022,0.007326007,-0.021978022
3.554135,-0.810826276,0.982108797,0.893606470,-0.023079271,-0.052834363,-0.037575341,-0.115262515,0.228571429,0.537240537,-0.021978022,0.007326007,-0.021978022
3.559920,-0.813496605,0.988593881,0.904669261,-0.022697795,-0.052834363,-0.037575341,-0.154334554,0.349694750,0.568498168,-0.007326007,-0.007326007,-0.007326007
3.564983,-0.813496605,0.988593881,0.904669261,-0.022697795,-0.052834363,-0.037575341,-0.154334554,0.349694750,0.568498168,-0.007326007,-0.007326007,-0.007326007
3.570568,-0.815403983,0.995460441,0.913443198,-0.022697795,-0.052834363,-0.037575341,-0.095726496,0.451282051,0.529426129,-0.007326007,0.007326007,-0.007326007
3.575704,-0.815403983,0.995460441,0.913443198,-0.022697795,-0.052834363,-0.037575341,-0.095726496,0.451282051,0.529426129,-0.007326007,0.007326007,-0.007326007
3.580814,-0.815403983,0.995460441,0.913443198,-0.022697795,-0.052834363,-0.037575341,-0.095726496,0.451282051,0.529426129,-0.007326007,0.007326007,-0.007326007
3.586002,-0.816929885,1.004997330,0.926031891,-0.022697795,-0.052834363,-0.037575341,-0.080097680,0.420024420,0.595848596,-0.021978022,-0.021978022,-0.007326007
3.592271,-0.816929885,1.004997330,0.926031891,-0.022697795,-0.052834363,-0.037575341,-0.080097680,0.420024420,0.595848596,-0.021978022,-0.021978022,-0.007326007
3.597380,-0.816929885,1.004997330,0.926031891,-0.022697795,-0.052834363,-0.037575341,-0.080097680,0.420024420,0.595848596,-0.021978022,-0.021978022,-0.007326007
3.603110,-0.818455787,1.011482414,0.935950256,-0.022697795,-0.052834363,-0.037575341,-0.103540904,0.396581197,0.607570208,0.007326007,-0.007326007,0.007326007
3.608362,-0.818455787,1.011482414,0.935950256,-0.022697795,-0.052834363,-0.037575341,-0.103540904,0.396581197,0.607570208,0.007326007,-0.007326007,0.007326007
3.613539,-0.818455787,1.011482414,0.935950256,-0.022697795,-0.052834363,-0.037575341,-0.103540904,0.396581197,0.607570208,0.007326007,-0.007326007,0.007326007
3.619195,-0.819981689,1.019874876,0.948920424,-0.022697795,-0.052834363,-0.037575341,-0.048840049,0.404395604,0.623199023,-0.007326007,-0.007326007,-0.007326007
3.624274,-0.819981689,1.019874876,0.948920424,-0.022697795,-0.052834363,-0.037575341,-0.048840049,0.404395604,0.623199023,-0.007326007,-0.007326007,-0.007326007
3.629389,-0.819981689,1.019874876,0.948920424,-0.022697795,-0.052834363,-0.037575341,-0.048840049,0.404395604,0.623199023,-0.007326007,-0.007326007,-0.007326007
3.635071,-0.820363165,1.027885863,0.960364691,-0.023079271,-0.052834363,-0.037575341,-0.021489621,0.459096459,0.642735043,-0.036630037,0.007326007,0.007326007
3.640279,-0.820363165,1.027885863,0.960364691,-0.023079271,-0.052834363,-0.037575341,-0.021489621,0.459096459,0.642735043,-0.036630037,0.007326007,0.007326007
3.645465,-0.821126116,1.035896849,0.971808957,-0.022697795,-0.052452888,-0.037575341,-0.044932845,0.435653236,0.666178266,-0.007326007,0.007326007,-0.007326007
3.651359,-0.821126116,1.035896849,0.971808957,-0.022697795,-0.052452888,-0.037575341,-0.044932845,0.435653236,0.666178266,-0.007326007,0.007326007,-0.007326007
3.656439,-0.821126116,1.035896849,0.971808957,-0.022697795,-0.052452888,-0.037575341,-0.044932845,0.435653236,0.666178266,-0.007326007,0.007326007,-0.007326007
3.662754,-0.821889067,1.045815213,0.987067979,-0.023079271,-0.052452888,-0.037575341,-0.037118437,0.447374847,0.681807082,-0.021978022,-0.007326007,-0.007326007
3.667898,-0.821889067,1.045815213,0.987067979,-0.023079271,-0.052452888,-0.037575341,-0.037118437,0.447374847,0.681807082,-0.021978022,-0.007326007,-0.007326007
3.672980,-0.821889067,1.045815213,0.987067979,-0.023079271,-0.052452888,-0.037575341,-0.037118437,0.447374847,0.681807082,-0.021978022,-0.007326007,-0.007326007
3.678845,-0.821889067,1.053063249,0.998130770,-0.022697795,-0.052452888,-0.037575341,-0.017582418,0.443467643,0.681807082,-0.007326007,-0.021978022,0.007326007
3.683949,-0.821889067,1.053063249,0.998130770,-0.022697795,-0.052452888,-0.037575341,-0.017582418,0.443467643,0.681807082,-0.007326007,-0.021978022,0.007326007
3.689201,-0.821889067,1.053063249,0.998130770,-0.022697795,-0.052452888,-0.037575341,-0.037118437,0.478632479,0.685714286,-0.021978022,-0.007326007,0.007326007
3.695591,-0.822652018,1.061455711,1.010719463,-0.023079271,-0.052452888,-0.037575341,-0.037118437,0.478632479,0.685714286,-0.021978022,-0.007326007,0.007326007
3.700753,-0.822652018,1.061455711,1.010719463,-0.023079271,-0.052452888,-0.037575341,-0.037118437,0.478632479,0.685714286,-0.021978022,-0.007326007,0.007326007
3.706966,-0.823796445,1.070229648,1.022545205,-0.022697795,-0.052452888,-0.037575341,-0.056654457,0.466910867,0.716971917,-0.007326007,-0.007326007,-0.021978022
3.712196,-0.823796445,1.070229648,1.022545205,-0.022697795,-0.052452888,-0.037575341,-0.056654457,0.466910867,0.716971917,-0.007326007,-0.007326007,-0.021978022
3.717375,-0.823796445,1.070229648,1.022545205,-0.022697795,-0.052452888,-0.037575341,-0.056654457,0.466910867,0.716971917,-0.007326007,-0.007326007,-0.021978022
3.722992,-0.824559396,1.079766537,1.037804227,-0.023079271,-0.052834363,-0.037575341,-0.025396825,0.502075702,0.736507937,0.007326007,-0.021978022,-0.021978022
3.728190,-0.824559396,1.079766537,1.037804227,-0.023079271,-0.052834363,-0.037575341,-0.025396825,0.502075702,0.736507937,0.007326007,-0.021978022,-0.021978022
3.733338,-0.824559396,1.079766537,1.037804227,-0.023079271,-0.052834363,-0.037575341,-0.025396825,0.502075702,0.736507937,0.007326007,-0.021978022,-0.021978022
3.739037,-0.824940871,1.090829328,1.054207675,-0.022697795,-0.052452888,-0.037575341,-0.025396825,0.502075702,0.752136752,0.007326007,-0.007326007,-0.021978022
3.744203,-0.824940871,1.090829328,1.054207675,-0.022697795,-0.052452888,-0.037575341,-0.025396825,0.502075702,0.752136752,0.007326007,-0.007326007,-0.021978022
3.749330,-0.824940871,1.090829328,1.054207675,-0.022697795,-0.052452888,-0.037575341,-0.025396825,0.502075702,0.752136752,0.007326007,-0.007326007,-0.021978022
3.754938,-0.825322347,1.098458839,1.065651942,-0.023079271,-0.052452888,-0.037575341,-0.029304029,0.494261294,0.767765568,-0.007326007,0.021978022,0.007326007
3.759979,-0.825322347,1.098458839,1.065651942,-0.023079271,-0.052452888,-0.037575341,-0.029304029,0.494261294,0.767765568,-0.007326007,0.021978022,0.007326007
3.765750,-0.825703822,1.107614252,1.079003586,-0.023079271,-0.052452888,-0.037575341,-0.005860806,0.525518926,0.783394383,-0.021978022,-0.007326007,-0.007326007
3.770927,-0.825703822,1.107614252,1.079003586,-0.023079271,-0.052452888,-0.037575341,-0.005860806,0.525518926,0.783394383,-0.021978022,-0.007326007,-0.007326007
3.776107,-0.825703822,1.115625238,1.091592279,-0.023079271,-0.052452888,-0.037575341,-0.009768010,0.486446886,0.771672772,-0.021978022,0.007326007,0.007326007
3.782102,-0.825703822,1.115625238,1.091592279,-0.023079271,-0.052452888,-0.037575341,-0.009768010,0.486446886,0.771672772,-0.021978022,0.007326007,0.007326007
3.787298,-0.825703822,1.115625238,1.091592279,-0.023079271,-0.052452888,-0.037575341,-0.009768010,0.486446886,0.771672772,-0.021978022,0.007326007,0.007326007
3.792393,-0.825703822,1.115625238,1.091592279,-0.023079271,-0.052452888,-0.037575341,-0.009768010,0.486446886,0.771672772,-0.021978022,0.007326007,0.007326007
3.798078,-0.826466773,1.126688029,1.108377203,-0.023079271,-0.052834363,-0.037575341,-0.029304029,0.482539683,0.799023199,-0.007326007,0.007326007,-0.021978022
3.803253,-0.826466773,1.126688029,1.108377203,-0.023079271,-0.052834363,-0.037575341,-0.029304029,0.482539683,0.799023199,-0.007326007,0.007326007,-0.021978022
3.808406,-0.826466773,1.126688029,1.108377203,-0.023079271,-0.052834363,-0.037575341,-0.029304029,0.482539683,0.799023199,-0.007326007,0.007326007,-0.021978022
3.814127,-0.826466773,1.136224918,1.125925078,-0.023460746,-0.052834363,-0.037575341,-0.005860806,0.494261294,0.822466422,-0.021978022,-0.007326007,-0.007326007
3.819543,-0.826466773,1.136224918,1.125925078,-0.023460746,-0.052834363,-0.037575341,-0.005860806,0.494261294,0.822466422,-0.021978022,-0.007326007,-0.007326007
3.824793,-0.826466773,1.136224918,1.125925078,-0.023460746,-0.052834363,-0.037575341,-0.025396825,0.513797314,0.822466422,-0.007326007,0.007326007,-0.007326007
3.830632,-0.826848249,1.145380331,1.141184100,-0.023460746,-0.052452888,-0.037575341,-0.025396825,0.513797314,0.822466422,-0.007326007,0.007326007,-0.007326007
3.835728,-0.826848249,1.145380331,1.141184100,-0.023460746,-0.052452888,-0.037575341,-0.025396825,0.513797314,0.822466422,-0.007326007,0.007326007,-0.007326007
3.841598,-0.827611200,1.154535744,1.156824598,-0.023460746,-0.052452888,-0.037575341,-0.052747253,0.502075702,0.849816850,-0.007326007,-0.007326007,-0.007326007
3.846660,-0.827611200,1.154535744,1.156824598,-0.023460746,-0.052452888,-0.037575341,-0.052747253,0.502075702,0.849816850,-0.007326007,-0.007326007,-0.007326007
3.851782,-0.827611200,1.154535744,1.156824598,-0.023460746,-0.052452888,-0.037575341,-0.052747253,0.502075702,0.849816850,-0.007326007,-0.007326007,-0.007326007
3.858002,-0.829137102,1.165598535,1.173228046,-0.023460746,-0.052452888,-0.037575341,-0.068376068,0.490354090,0.842002442,-0.007326007,0.007326007,-0.007326007
3.863164,-0.829137102,1.165598535,1.173228046,-0.023460746,-0.052452888,-0.037575341,-0.068376068,0.490354090,0.842002442,-0.007326007,0.007326007,-0.007326007
3.868432,-0.829137102,1.165598535,1.173228046,-0.023460746,-0.052452888,-0.037575341,-0.068376068,0.490354090,0.842002442,-0.007326007,0.007326007,-0.007326007
3.874330,-0.830281529,1.173609522,1.188105592,-0.023460746,-0.052452888,-0.037575341,-0.080097680,0.509890110,0.849816850,0.007326007,-0.007326007,-0.007326007
3.879483,-0.830281529,1.173609522,1.188105592,-0.023460746,-0.052452888,-0.037575341,-0.080097680,0.509890110,0.849816850,0.007326007,-0.007326007,-0.007326007
3.884603,-0.831425956,1.183146410,1.204890517,-0.023842222,-0.052834363,-0.037575341,-0.068376068,0.478632479,0.865445665,-0.007326007,-0.007326007,-0.007326007
3.890714,-0.831425956,1.183146410,1.204890517,-0.023842222,-0.052834363,-0.037575341,-0.068376068,0.478632479,0.865445665,-0.007326007,-0.007326007,-0.007326007
3.895761,-0.831425956,1.183146410,1.204890517,-0.023842222,-0.052834363,-0.037575341,-0.068376068,0.478632479,0.865445665,-0.007326007,-0.007326007,-0.007326007
3.901595,-0.832570382,1.191538872,1.220149538,-0.023842222,-0.052452888,-0.037575341,-0.052747253,0.490354090,0.869352869,-0.007326007,-0.007326007,-0.021978022
3.906950,-0.832570382,1.191538872,1.220149538,-0.023842222,-0.052452888,-0.037575341,-0.052747253,0.490354090,0.869352869,-0.007326007,-0.007326007,-0.021978022
3.912235,-0.832570382,1.191538872,1.220149538,-0.023842222,-0.052452888,-0.037575341,-0.052747253,0.490354090,0.869352869,-0.007326007,-0.007326007,-0.021978022
3.917985,-0.833333333,1.199549859,1.235408560,-0.023842222,-0.052452888,-0.037575341,-0.060561661,0.455189255,0.877167277,-0.007326007,-0.007326007,0.007326007
3.923096,-0.833333333,1.199549859,1.235408560,-0.023842222,-0.052452888,-0.037575341,-0.060561661,0.455189255,0.877167277,-0.007326007,-0.007326007,0.007326007
3.932126,-0.835240711,1.209849699,1.253719387,-0.023460746,-0.052452888,-0.037575341,-0.087912088,0.455189255,0.842002442,0.021978022,-0.007326007,-0.007326007
3.937310,-0.835240711,1.209849699,1.253719387,-0.023460746,-0.052452888,-0.037575341,-0.087912088,0.455189255,0.842002442,0.021978022,-0.007326007,-0.007326007
3.942682,-0.835240711,1.209849699,1.253719387,-0.023460746,-0.052452888,-0.037575341,-0.087912088,0.455189255,0.842002442,0.021978022,-0.007326007,-0.007326007
3.948428,-0.836003662,1.216716258,1.267452506,-0.023842222,-0.052452888,-0.037575341,-0.056654457,0.435653236,0.869352869,-0.007326007,-0.007326007,-0.021978022
3.953547,-0.836003662,1.216716258,1.267452506,-0.023842222,-0.052452888,-0.037575341,-0.056654457,0.435653236,0.869352869,-0.007326007,-0.007326007,-0.021978022
3.958612,-0.836003662,1.216716258,1.267452506,-0.023842222,-0.052452888,-0.037575341,-0.072283272,0.447374847,0.857631258,0.007326007,-0.007326007,-0.007326007
3.964596,-0.837529564,1.226634623,1.286144808,-0.023842222,-0.052452888,-0.037575341,-0.072283272,0.447374847,0.857631258,0.007326007,-0.007326007,-0.007326007
3.969758,-0.837529564,1.226634623,1.286144808,-0.023842222,-0.052452888,-0.037575341,-0.072283272,0.447374847,0.857631258,0.007326007,-0.007326007,-0.007326007
3.974954,-0.837529564,1.226634623,1.286144808,-0.023842222,-0.052452888,-0.037575341,-0.072283272,0.447374847,0.857631258,0.007326007,-0.007326007,-0.007326007
3.980853,-0.839055467,1.235408560,1.303692683,-0.023842222,-0.052452888,-0.037575341,-0.084004884,0.423931624,0.861538462,-0.007326007,0.007326007,-0.007326007
3.985989,-0.839055467,1.235408560,1.303692683,-0.023842222,-0.052452888,-0.037575341,-0.084004884,0.423931624,0.861538462,-0.007326007,0.007326007,-0.007326007
3.991147,-0.839055467,1.235408560,1.303692683,-0.023842222,-0.052452888,-0.037575341,-0.095726496,0.396581197,0.818559219,-0.021978022,-0.007326007,-0.007326007
3.997413,-0.841344320,1.244563973,1.316662852,-0.023842222,-0.052452888,-0.037575341,-0.095726496,0.396581197,0.818559219,-0.021978022,-0.007326007,-0.007326007
4.002575,-0.841344320,1.244563973,1.316662852,-0.023842222,-0.052452888,-0.037575341,-0.095726496,0.396581197,0.818559219,-0.021978022,-0.007326007,-0.007326007
4.007738,-0.842488746,1.251049058,1.333829252,-0.023842222,-0.052452888,-0.037575341,-0.060561661,0.392673993,0.814652015,-0.007326007,-0.021978022,-0.007326007
4.013891,-0.842488746,1.251049058,1.333829252,-0.023842222,-0.052452888,-0.037575341,-0.060561661,0.392673993,0.814652015,-0.007326007,-0.021978022,-0.007326007
4.019190,-0.842488746,1.251049058,1.333829252,-0.023842222,-0.052452888,-0.037575341,-0.060561661,0.392673993,0.814652015,-0.007326007,-0.021978022,-0.007326007
4.025229,-0.843633173,1.259441520,1.351758602,-0.024223697,-0.052452888,-0.037575341,-0.060561661,0.384859585,0.795115995,-0.021978022,-0.007326007,0.007326007
4.030410,-0.843633173,1.259441520,1.351758602,-0.024223697,-0.052452888,-0.037575341,-0.060561661,0.384859585,0.795115995,-0.021978022,-0.007326007,0.007326007
4.035773,-0.843633173,1.259441520,1.351758602,-0.024223697,-0.052452888,-0.037575341,-0.060561661,0.384859585,0.795115995,-0.021978022,-0.007326007,0.007326007
4.041504,-0.844777600,1.265163653,1.364728771,-0.024223697,-0.052452888,-0.037575341,-0.072283272,0.353601954,0.795115995,-0.021978022,-0.007326007,-0.007326007
4.046617,-0.844777600,1.265163653,1.364728771,-0.024223697,-0.052452888,-0.037575341,-0.072283272,0.353601954,0.795115995,-0.021978022,-0.007326007,-0.007326007
4.051720,-0.846303502,1.270504311,1.378843366,-0.024223697,-0.052452888,-0.037575341,-0.080097680,0.337973138,0.767765568,-0.007326007,0.007326007,-0.021978022
4.057388,-0.846303502,1.270504311,1.378843366,-0.024223697,-0.052452888,-0.037575341,-0.080097680,0.337973138,0.767765568,-0.007326007,0.007326007,-0.021978022
4.062552,-0.846303502,1.270504311,1.378843366,-0.024223697,-0.052452888,-0.037575341,-0.080097680,0.337973138,0.767765568,-0.007326007,0.007326007,-0.021978022
4.068695,-0.847447929,1.276607919,1.392957961,-0.024223697,-0.052452888,-0.037575341,-0.076190476,0.310622711,0.744322344,-0.007326007,-0.007326007,-0.007326007
4.073751,-0.847447929,1.276607919,1.392957961,-0.024223697,-0.052452888,-0.037575341,-0.076190476,0.310622711,0.744322344,-0.007326007,-0.007326007,-0.007326007
4.078931,-0.847447929,1.276607919,1.392957961,-0.024223697,-0.052452888,-0.037575341,-0.076190476,0.310622711,0.744322344,-0.007326007,-0.007326007,-0.007326007
4.084621,-0.848973831,1.281948577,1.407454032,-0.024223697,-0.052452888,-0.037575341,-0.060561661,0.283272283,0.740415140,-0.007326007,-0.021978022,-0.007326007
4.089756,-0.848973831,1.281948577,1.407454032,-0.024223697,-0.052452888,-0.037575341,-0.060561661,0.283272283,0.740415140,-0.007326007,-0.021978022,-0.007326007
4.094863,-0.848973831,1.281948577,1.407454032,-0.024223697,-0.052452888,-0.037575341,-0.060561661,0.283272283,0.740415140,-0.007326007,-0.021978022,-0.007326007
4.100559,-0.850118257,1.287289235,1.420424201,-0.024605173,-0.052071412,-0.037575341,-0.076190476,0.279365079,0.720879121,-0.036630037,0.007326007,-0.007326007
4.105721,-0.850118257,1.287289235,1.420424201,-0.024605173,-0.052071412,-0.037575341,-0.076190476,0.279365079,0.720879121,-0.036630037,0.007326007,-0.007326007
4.110947,-0.850118257,1.287289235,1.420424201,-0.024605173,-0.052071412,-0.037575341,-0.091819292,0.275457875,0.693528694,0.007326007,-0.007326007,-0.021978022
4.117054,-0.851644160,1.292248417,1.433012894,-0.024605173,-0.052071412,-0.037575341,-0.091819292,0.275457875,0.693528694,0.007326007,-0.007326007,-0.021978022
4.122212,-0.851644160,1.292248417,1.433012894,-0.024605173,-0.052071412,-0.037575341,-0.091819292,0.275457875,0.693528694,0.007326007,-0.007326007,-0.021978022
4.127918,-0.852788586,1.296444648,1.444838636,-0.024605173,-0.052071412,-0.037575341,-0.072283272,0.248107448,0.662271062,0.007326007,-0.007326007,-0.007326007
4.133094,-0.852788586,1.296444648,1.444838636,-0.024605173,-0.052071412,-0.037575341,-0.072283272,0.248107448,0.662271062,0.007326007,-0.007326007,-0.007326007
4.138271,-0.852788586,1.296444648,1.444838636,-0.024605173,-0.052071412,-0.037575341,-0.072283272,0.248107448,0.662271062,0.007326007,-0.007326007,-0.007326007
4.144427,-0.854314488,1.301022354,1.458953231,-0.024986648,-0.051308461,-0.037575341,-0.068376068,0.209035409,0.654456654,-0.036630037,0.051282051,-0.007326007
4.149614,-0.854314488,1.301022354,1.458953231,-0.024986648,-0.051308461,-0.037575341,-0.068376068,0.209035409,0.654456654,-0.036630037,0.051282051,-0.007326007
4.154939,-0.854314488,1.301022354,1.458953231,-0.024986648,-0.051308461,-0.037575341,-0.068376068,0.209035409,0.654456654,-0.036630037,0.051282051,-0.007326007
4.160694,-0.855077440,1.305218585,1.470016022,-0.024986648,-0.049019608,-0.037575341,-0.048840049,0.193406593,0.576312576,-0.007326007,0.153846154,-0.007326007
4.165842,-0.855077440,1.305218585,1.470016022,-0.024986648,-0.049019608,-0.037575341,-0.048840049,0.193406593,0.576312576,-0.007326007,0.153846154,-0.007326007
4.170938,-0.855077440,1.305218585,1.470016022,-0.024986648,-0.049019608,-0.037575341,-0.048840049,0.193406593,0.576312576,-0.007326007,0.153846154,-0.007326007
4.183762,-0.856221866,1.309033341,1.482223239,-0.024986648,-0.048256657,-0.037575341,-0.064468864,0.169963370,0.576312576,-0.021978022,0.036630037,-0.021978022
4.188960,-0.857366293,1.311703670,1.493667506,-0.026131075,-0.048256657,-0.037575341,-0.084004884,0.130891331,0.541147741,-0.080586081,-0.007326007,-0.036630037
4.195181,-0.857366293,1.311703670,1.493667506,-0.026131075,-0.048256657,-0.037575341,-0.084004884,0.130891331,0.541147741,-0.080586081,-0.007326007,-0.036630037
4.200480,-0.857366293,1.311703670,1.493667506,-0.026131075,-0.048256657,-0.037575341,-0.084004884,0.130891331,0.541147741,-0.080586081,-0.007326007,-0.036630037
4.205626,-0.857366293,1.311703670,1.493667506,-0.026131075,-0.048256657,-0.037575341,-0.084004884,0.130891331,0.541147741,-0.080586081,-0.007326007,-0.036630037
4.211172,-0.859655146,1.315136950,1.502822919,-0.028038453,-0.048256657,-0.037575341,-0.064468864,0.134798535,0.463003663,-0.095238095,0.007326007,-0.007326007
4.216396,-0.859655146,1.315136950,1.502822919,-0.028038453,-0.048256657,-0.037575341,-0.064468864,0.134798535,0.463003663,-0.095238095,0.007326007,-0.007326007
4.221996,-0.860799573,1.316662852,1.510452430,-0.028419928,-0.047875181,-0.037575341,-0.076190476,0.095726496,0.455189255,-0.036630037,0.036630037,-0.021978022
4.227123,-0.860799573,1.316662852,1.510452430,-0.028419928,-0.047875181,-0.037575341,-0.076190476,0.095726496,0.455189255,-0.036630037,0.036630037,-0.021978022
4.232190,-0.860799573,1.316662852,1.510452430,-0.028419928,-0.047875181,-0.037575341,-0.076190476,0.095726496,0.455189255,-0.036630037,0.036630037,-0.021978022
4.237859,-0.861943999,1.318188754,1.516174563,-0.028801404,-0.046730755,-0.037575341,-0.068376068,0.091819292,0.365323565,-0.036630037,0.109890110,-0.007326007
4.243104,-0.861943999,1.318188754,1.516174563,-0.028801404,-0.046730755,-0.037575341,-0.068376068,0.091819292,0.365323565,-0.036630037,0.109890110,-0.007326007
4.248871,-0.862706950,1.319333181,1.522278172,-0.028419928,-0.044441901,-0.037575341,-0.080097680,0.068376068,0.345787546,0.021978022,0.153846154,-0.007326007
4.254020,-0.862706950,1.319333181,1.522278172,-0.028419928,-0.044441901,-0.037575341,-0.080097680,0.068376068,0.345787546,0.021978022,0.153846154,-0.007326007
4.259173,-0.862706950,1.319333181,1.522278172,-0.028419928,-0.044441901,-0.037575341,-0.080097680,0.068376068,0.345787546,0.021978022,0.153846154,-0.007326007
4.264734,-0.864232853,1.319714656,1.527618830,-0.028801404,-0.044060426,-0.037575341,-0.056654457,0.033211233,0.306715507,-0.036630037,0.007326007,-0.021978022
4.269918,-0.864232853,1.319714656,1.527618830,-0.028801404,-0.044060426,-0.037575341,-0.056654457,0.033211233,0.306715507,-0.036630037,0.007326007,-0.021978022
4.274958,-0.864232853,1.319714656,1.527618830,-0.028801404,-0.044060426,-0.037575341,-0.056654457,0.033211233,0.306715507,-0.036630037,0.007326007,-0.021978022
4.280596,-0.865377279,1.320859083,1.532959487,-0.028801404,-0.044060426,-0.037575341,-0.056654457,0.052747253,0.220757021,0.007326007,-0.007326007,-0.021978022
4.285752,-0.865377279,1.320859083,1.532959487,-0.028801404,-0.044060426,-0.037575341,-0.056654457,0.052747253,0.220757021,0.007326007,-0.007326007,-0.021978022
4.292022,-0.866140230,1.321240558,1.536392767,-0.028419928,-0.042915999,-0.037575341,-0.044932845,0.005860806,0.216849817,0.007326007,0.065934066,-0.007326007
4.297187,-0.866140230,1.321240558,1.536392767,-0.028419928,-0.042915999,-0.037575341,-0.044932845,0.005860806,0.216849817,0.007326007,0.065934066,-0.007326007
4.302357,-0.866140230,1.321240558,1.536392767,-0.028419928,-0.042915999,-0.037575341,-0.044932845,0.005860806,0.216849817,0.007326007,0.065934066,-0.007326007
4.308064,-0.866903182,1.321240558,1.538681621,-0.028801404,-0.041390097,-0.037575341,-0.048840049,-0.001953602,0.107448107,0.021978022,0.109890110,-0.007326007
4.313287,-0.866903182,1.321240558,1.538681621,-0.028801404,-0.041390097,-0.037575341,-0.048840049,-0.001953602,0.107448107,0.021978022,0.109890110,-0.007326007
4.318505,-0.866903182,1.321240558,1.538681621,-0.028801404,-0.041390097,-0.037575341,-0.048840049,-0.001953602,0.107448107,0.021978022,0.109890110,-0.007326007
4.324189,-0.868047608,1.321240558,1.539826047,-0.028038453,-0.040627146,-0.037575341,-0.044932845,-0.001953602,0.076190476,0.036630037,0.051282051,-0.021978022
4.329275,-0.868047608,1.321240558,1.539826047,-0.028038453,-0.040627146,-0.037575341,-0.044932845,-0.001953602,0.076190476,0.036630037,0.051282051,-0.021978022
4.334532,-0.868047608,1.321240558,1.539826047,-0.028038453,-0.040627146,-0.037575341,-0.044932845,-0.001953602,0.076190476,0.036630037,0.051282051,-0.021978022
4.341171,-0.868429084,1.321240558,1.541351949,-0.028801404,-0.039482719,-0.037575341,-0.021489621,-0.005860806,0.041025641,-0.051282051,0.051282051,-0.007326007
4.346336,-0.868429084,1.321240558,1.541351949,-0.028801404,-0.039482719,-0.037575341,-0.021489621,-0.005860806,0.041025641,-0.051282051,0.051282051,-0.007326007
4.351566,-0.868429084,1.321240558,1.541351949,-0.028801404,-0.039482719,-0.037575341,-0.021489621,-0.005860806,0.041025641,-0.051282051,0.051282051,-0.007326007
